time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-0.188950537068,3.45295106175,21.5256780076,0.355901606837,6.12922385975,0.0,0.642739028241,4.00170772258,5.23976851666,0.202042298616,-0.137049340165,0.0,492.31459103219856,493.41620409436433,492.3727898593351,492.91343970059324
3.4800000000000026,-0.14778315745,3.69874201766,21.8380434155,0.36798643147,6.12168383371,0.0,0.730120010672,4.19205651605,5.17181431312,0.200128281157,-0.109326584013,0.0,433.1893810641084,435.4995407551668,433.8482665376868,433.7283464310997
3.5400000000000027,-0.100816054555,3.95707423066,22.148721017,0.379738392667,6.11501567594,0.0,0.83596231224,4.41966834559,5.18296610544,0.185598039941,-0.115021596394,0.0,462.17976813243513,461.72014881731945,463.4150612138219,462.3068819869947
3.6000000000000028,-0.0475708615462,4.22880088873,22.4588777858,0.390694451486,6.10855310708,0.0,0.939382120873,4.63844880201,5.15468906244,0.175820113456,-0.0960846864237,0.0,449.94903848319404,451.4696407405752,453.08046885959675,452.3250234310451
3.660000000000003,0.0116139105939,4.51298674821,22.765282931,0.401296579724,6.10318476536,0.0,1.03385536995,4.83496492353,5.058347851,0.178407821927,-0.0787578032254,0.0,428.13884499391907,429.60373777057384,430.9032217098156,431.15311932951806
3.720000000000003,0.0767539540666,4.80952394842,23.0668650132,0.412192842864,6.09831903655,0.0,1.13781104793,5.0501194643,4.99366772001,0.187325706234,-0.0862333920047,0.0,443.0338345793907,442.4132322497921,441.64714271406064,442.4142528214394
3.780000000000003,0.148272133542,5.11923249211,23.364776255,0.423773270572,6.09452929293,0.0,1.24640063014,5.27401764295,4.93587020782,0.202447930618,-0.0371303197651,0.0,444.6071623864425,448.60928670919003,445.8624559168337,447.1323847097436
3.840000000000003,0.227407810879,5.44478112343,23.6641116916,0.436053070648,6.09186151891,0.0,1.39140588495,5.57799841804,5.03995258548,0.208755366438,-0.0661302862792,0.0,502.70295381621565,500.5956126138432,502.35193077559296,502.84494587485796
3.900000000000003,0.313603833477,5.78505990271,23.9616280918,0.448590736375,6.08754467636,0.0,1.48209007234,5.76526241861,4.87700691344,0.209368692784,-0.0873127316702,0.0,415.6967293266553,413.831184464629,414.53963045693797,414.63995761478026
3.960000000000003,0.405361356598,6.13682128303,24.249562404,0.461274908913,6.08256528725,0.0,1.57684425677,5.96070752282,4.72043926609,0.215182599829,-0.0755100075929,0.0,417.5431965340993,418.5657683855246,417.3539844409764,417.9083897233555
4.020000000000002,0.503818890659,6.50250656687,24.5321813823,0.474744809976,6.07869307461,0.0,1.70524244235,6.22923230208,4.69877076968,0.238550038725,-0.0486235362472,0.0,467.5949385839626,469.6822269872345,465.87383200113464,467.7444605768536
4.080000000000001,0.609299691439,6.88284111015,24.8102022174,0.489501257025,6.07552934087,0.0,1.81092986473,6.44920247651,4.56785675441,0.257654184911,-0.0625529600383,0.0,433.00643519243414,431.83070877000125,430.60354305452256,432.2790446893771
4.14,0.721617661688,7.27753684601,25.0821456046,0.504915441554,6.0722848958,0.0,1.93310423241,6.70786871179,4.49561332283,0.255360371586,-0.0409949597847,0.0,455.7431986846675,457.46152263648025,454.3914193453658,454.2722145056671
4.199999999999998,0.84133722283,7.68799240931,25.3497298165,0.520137236838,6.06947892124,0.0,2.05755463214,6.97445915536,4.42250455653,0.25015034915,-0.0619706535121,0.0,459.1229694357769,457.45389196341193,458.5336170686437,458.1818858196976
4.259999999999997,0.968508525074,8.11447921479,25.612558397,0.535323028215,6.06578123464,0.0,2.18158242402,7.24216668666,4.33710139895,0.258408637278,-0.0609519794425,0.0,456.7313320151306,456.80998715734313,457.2616614263387,457.98140413895936
4.319999999999996,1.10238704429,8.55536856772,25.8670739127,0.551096446739,6.06206149026,0.0,2.28121843835,7.45470095087,4.14616353588,0.270597307173,-0.0641684817762,0.0,420.2328448449744,419.9508318742723,419.8838872181828,421.01396256532433
4.379999999999995,1.24269249999,9.01008266276,26.1115621674,0.567661624744,6.05815176613,0.0,2.39575004656,7.70288287046,4.00234477833,0.285251590362,-0.0672261572185,0.0,440.34362932656876,440.0873555256827,440.23681162769094,441.5254278532607
4.439999999999993,1.38917939757,9.47809729046,26.3445768351,0.584547809629,6.05427139764,0.0,2.48735756549,7.89820161136,3.7644081654,0.272464012883,-0.0600032314825,0.0,404.06868466278036,404.7160103187409,406.8922692278157,405.8336515398964
4.499999999999992,1.54205877253,9.95997783155,26.5662857466,0.600975733118,6.05144989065,0.0,2.60863127546,8.16477432165,3.62462340056,0.276337073471,-0.0290567943788,0.0,445.3452999187285,447.86861998945056,446.35703493263014,446.74844128026183
4.559999999999991,1.70286714775,10.4594988678,26.7816550094,0.617618214804,6.04966612191,0.0,2.75140401306,8.48599476415,3.55241476451,0.279368547729,-0.0311097402765,0.0,476.6153013382261,476.4581175399745,474.61968635230346,474.9247971387945
4.6199999999999894,1.87122221676,10.9759348639,26.9889881423,0.634348555726,6.04829758028,0.0,2.86035979785,8.72884453586,3.35775658258,0.277760984868,-0.0099429528812,0.0,431.9428793680031,433.72478367373265,432.5653951128861,432.51101639674505
4.679999999999988,2.04634570109,11.507627334,27.1853009192,0.650687198192,6.04749754323,0.0,2.97688728521,8.99440053937,3.18483415867,0.258276769148,-0.0211652208351,0.0,444.99819984817026,444.07838783108764,444.6495280159972,443.12446060976447
4.739999999999987,2.22878327901,12.056187243,27.372196544,0.6660150606,6.04628468714,0.0,3.10412176391,9.29082685457,3.04356324451,0.249160257747,-0.018377292759,0.0,460.0653624976337,460.2861686686303,460.37043564944685,459.7113480346179
4.799999999999986,2.41941838695,12.6240813494,27.552319287,0.680485561344,6.04522995631,0.0,3.24997726122,9.63852017006,2.95851650392,0.216190854765,-0.0160280385925,0.0,485.37697229125416,485.5534089791589,487.55216321060436,485.13327376264846
4.859999999999984,2.61787096795,13.2105202739,27.724228341,0.694269548349,6.04514981231,0.0,3.36486379459,9.90925118398,2.770805519,0.2482248903,0.0182551769252,0.0,448.176503976279,450.9554667475474,448.96593100451673,451.60886141661854
4.919999999999983,2.82332221231,13.8136113297,27.8851982065,0.708823178955,6.046820682,0.0,3.48306260284,10.1935543589,2.59364693184,0.227774750096,0.0422378376847,0.0,456.14321540064213,458.05533293292166,458.14815322943053,456.57521697234364
4.979999999999982,3.0362634513,14.4350539425,28.0368663339,0.722615933874,6.0495361601,0.0,3.61428809791,10.5206390594,2.46037836707,0.233779911933,0.0506998100247,0.0,478.7954025786011,479.440010992553,477.4156306767807,477.92223108051917
5.0399999999999805,3.25611882026,15.0737261358,28.1776467828,0.736474095382,6.05320070334,0.0,3.71375393692,10.768293812,2.2316128693,0.224668357222,0.0763411245427,0.0,441.8800402509254,443.9922030929761,442.5142927396648,441.81660388258877
